0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SUB-JA-2022-203430,JUDICIAL EN VÍA DE APREMIO,3460 0000 05 0232 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"177.374,03 €",Sin lotes,BOE-B-2022-34172,"177.374,03 €","0,00 €",Sin puja mínima,Sin tramos,"8.868,70 €",JUZGADO 1ª INSTANCIA 1 - ARRECIFE DE LANZAROTE,
SUB-JA-2022-203423,JUDICIAL EN VÍA DE APREMIO,1777 0000 06 1349 12,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"45.959,56 €",Sin lotes,BOE-B-2022-34271,"101.317,14 €","0,00 €",Sin puja mínima,"2.026,34 €","5.065,85 €",JUZGADO 1ª INSTANCIA 1 - ORIHUELA,
SUB-JA-2022-203414,JUDICIAL EN VÍA DE APREMIO,2133 0000 06 0113 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"88.333,76 €",Sin lotes,BOE-B-2022-34239,"188.739,50 €","0,00 €",Sin puja mínima,Sin tramos,"9.436,97 €",JUZGADO 1ª INSTANCIA 5 - LEON,
SUB-JA-2022-203412,JUDICIAL EN VÍA DE APREMIO,4563 0000 06 0358 22,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"11.026,69 €",Sin lotes,BOE-B-2022-34262,"76.929,55 €","0,00 €",Sin puja mínima,"1.538,59 €","3.846,47 €",JUZGADO 1ª INST E INSTRUCC. 3 - MISLATA,
SUB-JA-2022-203404,JUDICIAL EN VÍA DE APREMIO,2935 0000 06 0081 22,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"20.487,05 €",Sin lotes,BOE-B-2022-34253,"67.200,00 €","0,00 €",Sin puja mínima,"1.344,00 €","3.360,00 €",JUZGADO 1ª INSTANCIA 3 - MALAGA,
SUB-JA-2022-203393,JUDICIAL EN VÍA DE APREMIO,2811 0000 06 0588 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"275.477,13 €",3,Separada para cada lote,BOE-B-2022-34321,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 5 - VILA-REAL
SUB-JA-2022-203385,JUDICIAL EN VÍA DE APREMIO,4513 0000 06 1617 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"143.801,36 €",Sin lotes,BOE-B-2022-34355,"281.800,00 €","0,00 €",Sin puja mínima,Sin tramos,"14.090,00 €",SERVICIO COMUN GENERAL SUBASTAS - VALENCIA,
SUB-JA-2022-203368,JUDICIAL EN VÍA DE APREMIO,0099 0000 05 1205 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"151.046,96 €",Sin lotes,BOE-B-2022-34160,"151.046,46 €","0,00 €",Sin puja mínima,"3.020,93 €","7.552,32 €",JUZGADO 1ª INSTANCIA 3 - ALICANTE/ALACANT,
SUB-JA-2022-203338,JUDICIAL EN VÍA DE APREMIO,0154 0000 05 0384 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"8.109,76 €",Sin lotes,BOE-B-2022-34205,"122.845,91 €","0,00 €",Sin puja mínima,"2.456,91 €","6.142,29 €",JUZGADO 1ª INSTANCIA 2 - DENIA,
SUB-JA-2022-203325,JUDICIAL EN VÍA DE APREMIO,2683 0000 13 0437 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"201.925,66 €",Sin lotes,BOE-B-2022-34264,"390.000,00 €","390.000,00 €",Sin puja mínima,"7.800,00 €","19.500,00 €",JUZGADO 1ª INSTANCIA 2 - MOSTOLES,
SUB-JA-2022-203317,JUDICIAL EN VÍA DE APREMIO,4207 0000 05 0456 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"22.595.654,00 €",Sin lotes,BOE-B-2022-34215,"31.359.742,13 €","0,00 €",Sin puja mínima,"627.194,84 €","1.567.987,10 €",JUZGADO 1ª INST E INSTRUCC. 5 - ESTEPONA,
SUB-JA-2022-203303,JUDICIAL EN VÍA DE APREMIO,1342 0000 06 1149 14,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"176.212,09 €",Sin lotes,BOE-B-2022-34267,"229.500,00 €","0,00 €",Sin puja mínima,"4.590,00 €","11.475,00 €",JUZGADO 1ª INST E INSTRUCC. 1 - NULES,
SUB-JA-2022-203285,JUDICIAL EN VÍA DE APREMIO,5342 0000 06 1525 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"112.932,19 €",Sin lotes,BOE-B-2022-34303,"141.300,00 €","0,00 €",Sin puja mínima,"2.826,00 €","7.065,00 €",JUZGADO 1 INSTANCIA 28 - SEVILLA,
SUB-JA-2022-203279,JUDICIAL EN VÍA DE APREMIO,2715 0000 06 0020 16,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"112.500,34 €",Sin lotes,BOE-B-2022-34238,"145.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"7.250,00 €",JUZGADO 1ª INSTANCIA 9 - LEON,
SUB-JA-2022-203260,JUDICIAL EN VÍA DE APREMIO,4621 0000 06 0257 17,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"208.831,59 €",Sin lotes,BOE-B-2022-34315,"578.875,00 €","0,00 €",Sin puja mínima,Sin tramos,"28.943,75 €",JUZGADO 1ª INSTANCIA 4 - VALLADOLID,
SUB-JA-2022-203231,JUDICIAL EN VÍA DE APREMIO,2198 0000 06 1109 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"14.729,12 €",Sin lotes,BOE-B-2022-34243,"96.500,00 €","0,00 €",Sin puja mínima,Sin tramos,"4.825,00 €",JUZGADO 1ª INSTANCIA 4 - LLEIDA,
SUB-JA-2022-203225,JUDICIAL EN VÍA DE APREMIO,1466 0000 06 0052 14,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"269.517,90 €",Sin lotes,BOE-B-2022-34245,"492.000,00 €","492.000,00 €",Sin puja mínima,"9.840,00 €","24.600,00 €",JUZGADO 1ª INST E INSTRUCC. 1 - LUCENA,
SUB-JA-2022-203224,JUDICIAL EN VÍA DE APREMIO,2183 0000 06 1730 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"95.768,63 €",2,Separada para cada lote,BOE-B-2022-34242,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INSTANCIA 1 - LLEIDA
SUB-JA-2022-203183,JUDICIAL EN VÍA DE APREMIO,0728 0000 06 0328 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"239.800,62 €",Sin lotes,BOE-B-2022-34220,"304.000,00 €","0,00 €",Sin puja mínima,"6.080,00 €","15.200,00 €",JUZGADO 1ª INST E INSTRUCC. 3 - GAVA,
SUB-JA-2022-203171,JUDICIAL EN VÍA DE APREMIO,0219 0000 05 0250 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"203.127,86 €",Sin lotes,BOE-B-2022-34158,"181.320,00 €","0,00 €",Sin puja mínima,"3.626,40 €","9.066,00 €",JUZGADO 1ª INSTANCIA 9 - ALICANTE/ALACANT,
SUB-JA-2022-203130,JUDICIAL EN VÍA DE APREMIO,0808 0000 06 1728 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"202.229,27 €",Sin lotes,BOE-B-2022-34294,"395.918,15 €","0,00 €",Sin puja mínima,"7.918,36 €","19.795,91 €",JUZGADO 1ª INSTANCIA 1 - SABADELL,
SUB-JA-2022-203128,JUDICIAL EN VÍA DE APREMIO,0150 0000 05 1357 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"139.000,00 €",Sin lotes,BOE-B-2022-34203,"175.734,56 €","0,00 €",Sin puja mínima,"3.514,69 €","8.786,72 €",JUZGADO 1ª INSTANCIA 1 - DENIA,
SUB-JA-2022-203116,JUDICIAL EN VÍA DE APREMIO,0258 0000 05 0787 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"176.000,00 €",Sin lotes,BOE-B-2022-34292,"155.417,68 €","155.417,68 €",Sin puja mínima,"3.108,35 €","7.770,88 €",JUZGADO 1ª INST E INSTRUCC. 2 - ROQUETAS DE MAR,
SUB-JA-2022-203088,JUDICIAL EN VÍA DE APREMIO,0505 0000 06 0040 16,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"71.483,49 €",Sin lotes,BOE-B-2022-34280,"142.272,00 €","0,00 €",Sin puja mínima,"2.845,44 €","7.113,60 €",JUZGADO 1ª INSTANCIA 15 - PALMA DE MALLORCA,
SUB-JA-2022-203080,JUDICIAL EN VÍA DE APREMIO,4756 0000 05 0108 12,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"12.000,00 €",Sin lotes,BOE-B-2022-34257,"276.173,42 €","276.173,42 €",Sin puja mínima,"5.523,46 €","13.808,67 €",JUZGADO 1ª INSTANCIA 8 - MATARO,
SUB-JA-2022-203058,JUDICIAL EN VÍA DE APREMIO,3118 0000 06 0102 22,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"115.693,52 €",Sin lotes,BOE-B-2022-34310,"163.579,65 €","163.579,65 €",Sin puja mínima,"3.271,59 €","8.178,98 €",JUZGADO 1ª INSTANCIA 2 - TORREMOLINOS,
SUB-JA-2022-203024,JUDICIAL EN VÍA DE APREMIO,3957 0000 06 0381 10,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"17.634,57 €",Sin lotes,BOE-B-2022-34190,"31.320,00 €","0,00 €",Sin puja mínima,"626,40 €","1.566,00 €",JUZGADO 1ª INST E INSTRUCC. 1 - CAZALLA SIERRA,
SUB-JA-2022-203018,JUDICIAL EN VÍA DE APREMIO,3298 0000 06 0075 14,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"121.824,83 €",Sin lotes,BOE-B-2022-34222,"324.905,77 €","324.905,77 €",Sin puja mínima,"500,00 €","16.245,29 €",JUZGADO 1ª INSTANCIA 6 - GIJON/XIXON-GIJON,
SUB-JA-2022-202997,JUDICIAL EN VÍA DE APREMIO,4543 0000 06 0222 22,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"9.654,82 €",Sin lotes,BOE-B-2022-34167,"34.407,94 €","0,00 €",Sin puja mínima,"688,15 €","1.720,40 €",JUZGADO 1ª INST E INSTRUCC. 6 - ALZIRA,
SUB-JA-2022-202973,JUDICIAL EN VÍA DE APREMIO,2860 0000 06 0129 17,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"78.131,76 €",Sin lotes,BOE-B-2022-34194,"127.392,84 €","127.392,84 €",Sin puja mínima,Sin tramos,"6.369,64 €",JUZGADO 1ª INST E INSTRUCC. 6 - CIUDAD REAL,
SUB-JA-2022-202908,JUDICIAL EN VÍA DE APREMIO,0840 0000 06 0189 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"287.061,94 €",Sin lotes,BOE-B-2022-34200,"273.987,00 €","0,00 €",Sin puja mínima,Sin tramos,"13.699,35 €",JUZGADO 1ª INST E INSTRUCC. 4 - CORNELLA DE LLOBREGAT,
SUB-JA-2022-202875,JUDICIAL EN VÍA DE APREMIO,0183 0000 05 1155 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"64.805,46 €",Sin lotes,BOE-B-2022-34272,"35.850,00 €","0,00 €",Sin puja mínima,"717,00 €","1.792,50 €",JUZGADO 1ª INSTANCIA 2 - ORIHUELA,
SUB-JA-2022-202867,JUDICIAL EN VÍA DE APREMIO,2340 0000 06 0002 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"215.725,59 €",Sin lotes,BOE-B-2022-34309,"344.000,00 €","0,00 €",Sin puja mínima,"500,00 €","17.200,00 €",JUZGADO 1ª INSTANCIA 2 - TORREJON DE ARDOZ,
SUB-JA-2022-202863,JUDICIAL EN VÍA DE APREMIO,0150 0000 06 1709 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"15.000,00 €",Sin lotes,BOE-B-2022-34204,"490.049,15 €","0,00 €",Sin puja mínima,"9.800,98 €","24.502,45 €",JUZGADO 1ª INSTANCIA 1 - DENIA,
SUB-JA-2022-202841,JUDICIAL EN VÍA DE APREMIO,0860 0000 06 2211 22,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"120.026,57 €",Sin lotes,BOE-B-2022-34263,"189.726,00 €","0,00 €",Sin puja mínima,"3.794,52 €","9.486,30 €",JUZGADO 1ª INST E INSTRUCC. 3 - MOLLET DEL VALLES,
SUB-JA-2022-202785,JUDICIAL EN VÍA DE APREMIO,4965 0000 05 0061 19,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"204.885,00 €",Sin lotes,BOE-B-2022-34314,"31.834,45 €","0,00 €",Sin puja mínima,"636,68 €","1.591,72 €",JUZGADO 1ª INST E INSTRUCC. 7 - VALDEMORO,
SUB-JA-2022-202764,JUDICIAL EN VÍA DE APREMIO,3577 0000 05 0773 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"185.185,91 €",Sin lotes,BOE-B-2022-34293,"638.000,00 €","0,00 €",Sin puja mínima,"12.760,00 €","31.900,00 €",JUZGADO 1ª INST E INSTRUCC. 4 - ROQUETAS DE MAR,
SUB-JA-2022-202742,JUDICIAL EN VÍA DE APREMIO,2041 0000 06 0779 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"67.285,14 €",Sin lotes,BOE-B-2022-34234,"66.517,39 €","0,00 €",Sin puja mínima,"1.330,34 €","3.325,86 €",JUZGADO 1ª INSTANCIA 3 - JAEN,
SUB-JA-2022-202721,JUDICIAL EN VÍA DE APREMIO,3728 3073 06 0303 15,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"88.682,58 €",3,Separada para cada lote,BOE-B-2022-34349,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA
SUB-JA-2022-202699,JUDICIAL EN VÍA DE APREMIO,3728 3105 06 0196 13,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"154.494,53 €",Sin lotes,BOE-B-2022-34342,"245.028,60 €","0,00 €",Sin puja mínima,"2.450,30 €","12.251,43 €",UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,
SUB-JA-2022-202666,JUDICIAL EN VÍA DE APREMIO,2143 0000 06 0122 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"137.315,00 €",Sin lotes,BOE-B-2022-34283,"222.720,00 €","0,00 €",Sin puja mínima,"4.454,40 €","11.136,00 €",JUZGADO 1ª INST E INSTRUCC. 2 - PONFERRADA,
SUB-JA-2022-202605,JUDICIAL EN VÍA DE APREMIO,3435 0000 06 0258 12,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"52.208,41 €",Sin lotes,BOE-B-2022-34278,"95.641,68 €","95.641,68 €",Sin puja mínima,"1.912,83 €","4.782,08 €",JUZGADO 1ª INST E INSTRUCC. 3 - PALENCIA,
SUB-JA-2022-202578,JUDICIAL EN VÍA DE APREMIO,4368 0000 06 0660 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"92.990,45 €",Sin lotes,BOE-B-2022-34306,"146.100,00 €","0,00 €",Sin puja mínima,"2.922,00 €","7.305,00 €",JUZGADO 1ª INST E INSTRUCC. 3 - SUECA,
SUB-JA-2022-202574,JUDICIAL EN VÍA DE APREMIO,3271 0000 06 0077 22,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"6.647,30 €",Sin lotes,BOE-B-2022-34275,"26.619,93 €","0,00 €",Sin puja mínima,"532,40 €","1.331,00 €",JUZGADO 1ª INSTANCIA 8 - OVIEDO,
SUB-JA-2022-202565,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0319 17,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"57.775,23 €",Sin lotes,BOE-B-2022-34247,"84.207,98 €","0,00 €",Sin puja mínima,"1.684,15 €","4.210,39 €",JUZGADO 1ª INSTANCIA 100 - MADRID,
SUB-JA-2022-202511,JUDICIAL EN VÍA DE APREMIO,1674 0000 06 1174 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"139.984,91 €",Sin lotes,BOE-B-2022-34223,"179.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"8.950,00 €",JUZGADO 1ª INSTANCIA 2 - GIRONA,
SUB-JA-2022-202494,JUDICIAL EN VÍA DE APREMIO,1939 0000 06 0377 17,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"42.353,09 €",Sin lotes,BOE-B-2022-34279,"73.083,50 €","0,00 €",Sin puja mínima,"1.461,67 €","3.654,17 €",JUZGADO 1ª INST E INSTRUCC. 1 - PALMA CONDADO,
SUB-JA-2022-202490,JUDICIAL EN VÍA DE APREMIO,1764 0000 06 0504 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"78.052,57 €",Sin lotes,BOE-B-2022-34226,"126.750,00 €","0,00 €",Sin puja mínima,Sin tramos,"6.337,50 €",JUZGADO 1ª INST E INSTRUCC. 2 - GUADIX,
SUB-JA-2022-202488,JUDICIAL EN VÍA DE APREMIO,5335 0000 05 0024 18,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"251.386,69 €",3,Separada para cada lote,BOE-B-2022-34170,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1 INST E INSTRUCC. 8 - ARGANDA DEL REY
SUB-JA-2022-202483,JUDICIAL EN VÍA DE APREMIO,3728 3108 06 0311 16,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"85.837,75 €",Sin lotes,BOE-B-2022-34345,"169.296,75 €","0,00 €",Sin puja mínima,"1.692,98 €","8.464,83 €",UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,
SUB-JA-2022-202460,JUDICIAL EN VÍA DE APREMIO,1695 0000 06 0113 20,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"221.675,93 €",Sin lotes,BOE-B-2022-34299,"470.400,00 €","0,00 €",Sin puja mínima,"9.408,00 €","23.520,00 €",JUZGADO 1ª INST E INSTRUCC. 2 - SANTA COLOMA DE FARNERS,
SUB-JA-2022-202432,JUDICIAL EN VÍA DE APREMIO,1259 0000 05 1633 21,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"162.497,51 €",Sin lotes,BOE-B-2022-34235,"230.000,00 €","0,00 €",Sin puja mínima,"4.600,00 €","11.500,00 €",JUZGADO 1ª INSTANCIA 1 - JEREZ DE LA FRONTERA,
SUB-JA-2022-202404,JUDICIAL EN VÍA DE APREMIO,0154 0000 06 0698 16,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"151.888,43 €",Sin lotes,BOE-B-2022-34207,"152.600,00 €","0,00 €",Sin puja mínima,"3.052,00 €","7.630,00 €",JUZGADO 1ª INSTANCIA 2 - DENIA,
SUB-JA-2022-202381,JUDICIAL EN VÍA DE APREMIO,0812 0000 05 0082 15,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"170.640,69 €",Sin lotes,BOE-B-2022-34295,"369.056,09 €","0,00 €",Sin puja mínima,"7.381,12 €","18.452,80 €",JUZGADO 1ª INSTANCIA 3 - SABADELL,
SUB-JA-2022-202281,JUDICIAL EN VÍA DE APREMIO,0842 0000 00 0424 09,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"12.720,47 €",Sin lotes,BOE-B-2022-34297,"76.231,00 €","0,00 €",Sin puja mínima,"1.524,62 €","3.811,55 €",JUZGADO 1ª INST E INSTRUCC. 2 - SANT FELIU DE LLOBREGAT,
SUB-JA-2022-202136,JUDICIAL EN VÍA DE APREMIO,0903 0000 06 0531 18,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"808.053,12 €",2,Separada para cada lote,BOE-B-2022-34320,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 3 - VILANOVA I LA GELTRU
SUB-JA-2022-202002,JUDICIAL EN VÍA DE APREMIO,4036 0000 06 1813 18,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"90.957,30 €",Sin lotes,BOE-B-2022-34301,"60.753,52 €","0,00 €",Sin puja mínima,Sin tramos,"3.037,68 €",JUZGADO 1ª INSTANCIA 14 - SEVILLA,
SUB-JA-2022-202001,JUDICIAL EN VÍA DE APREMIO,5120 0000 06 0371 13,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"109.950,92 €",Sin lotes,BOE-B-2022-34218,"300.341,04 €","0,00 €",Sin puja mínima,"6.006,82 €","15.017,05 €",JUZGADO 1ª INSTANCIA 6 - FUENLABRADA,
SUB-JA-2022-201908,JUDICIAL EN VÍA DE APREMIO,2912 0000 06 1141 11,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"474.535,66 €",Sin lotes,BOE-B-2022-34216,"713.400,00 €","0,00 €",Sin puja mínima,"14.268,00 €","35.670,00 €",JUZGADO 1ª INST E INSTRUCC. 1 - ESTEPONA,
SUB-JA-2022-201876,JUDICIAL EN VÍA DE APREMIO,0224 0000 06 0542 13,08-11-2022 18:00:00 CET (ISO: 2022-11-08T18:00:00+01:00),28-11-2022 18:00:00 CET (ISO: 2022-11-28T18:00:00+01:00),"220.186,47 €",Sin lotes,BOE-B-2022-34165,"315.236,32 €","0,00 €",Sin puja mínima,"6.304,72 €","15.761,81 €",JUZGADO 1ª INSTANCIA 2 - ALMERIA,
